STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_is,Information society indicator,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag)
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BE35,Prov. Namur,2017,,84.18,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BE35,Prov. Namur,2018,,83.62,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BE35,Prov. Namur,2019,,85.80,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BE35,Prov. Namur,2020,,84.31,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BE35,Prov. Namur,2021,,84.63,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BE35,Prov. Namur,2022,,91.36,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG31,Severozapaden,2011,,39.01,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG31,Severozapaden,2012,,37.50,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG31,Severozapaden,2013,,42.67,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG31,Severozapaden,2014,,45.14,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG31,Severozapaden,2015,,40.38,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG31,Severozapaden,2016,,54.11,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG31,Severozapaden,2017,,56.68,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG31,Severozapaden,2018,,58.33,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG31,Severozapaden,2019,,62.22,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG31,Severozapaden,2020,,60.37,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG31,Severozapaden,2021,,67.85,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG31,Severozapaden,2022,,74.19,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG32,Severen tsentralen,2011,,42.65,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG32,Severen tsentralen,2012,,47.90,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG32,Severen tsentralen,2013,,48.44,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG32,Severen tsentralen,2014,,55.35,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG32,Severen tsentralen,2015,,55.04,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG32,Severen tsentralen,2016,,55.63,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG32,Severen tsentralen,2017,,63.89,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG32,Severen tsentralen,2018,,61.66,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG32,Severen tsentralen,2019,,69.05,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG32,Severen tsentralen,2020,,64.39,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG32,Severen tsentralen,2021,,76.21,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG32,Severen tsentralen,2022,,78.68,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG33,Severoiztochen,2011,,36.77,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG33,Severoiztochen,2012,,45.52,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG33,Severoiztochen,2013,,47.84,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG33,Severoiztochen,2014,,52.11,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG33,Severoiztochen,2015,,52.62,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG33,Severoiztochen,2016,,59.16,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG33,Severoiztochen,2017,,60.84,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG33,Severoiztochen,2018,,66.35,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG33,Severoiztochen,2019,,64.93,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG33,Severoiztochen,2020,,67.52,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG33,Severoiztochen,2021,,76.08,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG33,Severoiztochen,2022,,79.10,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG34,Yugoiztochen,2011,,42.79,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG34,Yugoiztochen,2012,,49.39,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG34,Yugoiztochen,2013,,46.31,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG34,Yugoiztochen,2014,,45.92,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG34,Yugoiztochen,2015,,51.03,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG34,Yugoiztochen,2016,,51.67,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG34,Yugoiztochen,2017,,57.75,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG34,Yugoiztochen,2018,,60.69,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG34,Yugoiztochen,2019,,63.41,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG34,Yugoiztochen,2020,,63.16,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG34,Yugoiztochen,2021,,71.79,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG34,Yugoiztochen,2022,,74.36,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG41,Yugozapaden,2011,,61.20,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG41,Yugozapaden,2012,,60.61,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG41,Yugozapaden,2013,,63.41,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG41,Yugozapaden,2014,,64.13,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG41,Yugozapaden,2015,,65.29,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG41,Yugozapaden,2016,,63.27,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG41,Yugozapaden,2017,,67.59,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG41,Yugozapaden,2018,,69.20,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG41,Yugozapaden,2019,,73.71,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG41,Yugozapaden,2020,,80.00,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG41,Yugozapaden,2021,,78.40,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG41,Yugozapaden,2022,,84.95,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG42,Yuzhen tsentralen,2011,,40.51,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG42,Yuzhen tsentralen,2012,,47.49,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG42,Yuzhen tsentralen,2013,,45.42,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG42,Yuzhen tsentralen,2014,,48.32,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG42,Yuzhen tsentralen,2015,,49.86,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG42,Yuzhen tsentralen,2016,,56.62,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG42,Yuzhen tsentralen,2017,,58.69,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG42,Yuzhen tsentralen,2018,,59.42,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG42,Yuzhen tsentralen,2019,,61.31,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG42,Yuzhen tsentralen,2020,,65.40,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG42,Yuzhen tsentralen,2021,,69.12,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,BG42,Yuzhen tsentralen,2022,,75.71,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH01,Région lémanique,2014,,85.97,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH01,Région lémanique,2017,,90.55,,b,break in time series
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH01,Région lémanique,2019,,95.21,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH01,Région lémanique,2021,,95.88,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH02,Espace Mittelland,2014,,84.35,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH02,Espace Mittelland,2017,,91.80,,b,break in time series
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH02,Espace Mittelland,2019,,93.94,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH02,Espace Mittelland,2021,,95.69,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH03,Nordwestschweiz,2014,,86.45,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH03,Nordwestschweiz,2017,,91.77,,b,break in time series
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH03,Nordwestschweiz,2019,,96.28,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH03,Nordwestschweiz,2021,,97.45,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH04,Zürich,2014,,91.12,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH04,Zürich,2017,,92.71,,b,break in time series
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH04,Zürich,2019,,97.39,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH04,Zürich,2021,,97.54,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH05,Ostschweiz,2014,,87.04,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH05,Ostschweiz,2017,,90.99,,b,break in time series
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH05,Ostschweiz,2019,,94.52,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH05,Ostschweiz,2021,,96.55,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH06,Zentralschweiz,2014,,87.13,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH06,Zentralschweiz,2017,,90.31,,b,break in time series
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH06,Zentralschweiz,2019,,92.89,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH06,Zentralschweiz,2021,,96.44,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH07,Ticino,2014,,77.51,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH07,Ticino,2017,,86.21,,b,break in time series
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH07,Ticino,2019,,93.48,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CH07,Ticino,2021,,93.47,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CY00,Kypros,2011,,53.93,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CY00,Kypros,2012,,57.78,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CY00,Kypros,2013,,61.74,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CY00,Kypros,2014,,65.30,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CY00,Kypros,2015,,69.64,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CY00,Kypros,2016,,74.07,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CY00,Kypros,2017,,79.48,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CY00,Kypros,2018,,83.67,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CY00,Kypros,2019,,85.50,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CY00,Kypros,2020,,90.52,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CY00,Kypros,2021,,90.64,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CY00,Kypros,2022,,89.22,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CZ01,Praha,2011,,71.82,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CZ01,Praha,2012,,72.32,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CZ01,Praha,2013,,76.68,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CZ01,Praha,2014,,87.86,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CZ01,Praha,2015,,90.21,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,CZ01,Praha,2016,,88.91,,,
